Select,XPath,Examples
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:identifiesRWO,"http://id.loc.gov/rwo/agents/n78059564
http://id.loc.gov/rwo/agents/n84004727
http://id.loc.gov/rwo/agents/n50079899"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_Jurisdictions
http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"American Studies Association.
Midcontinent Chapter
Baldwin University (Saint Paul, Minn.)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"North-West European Conference on the
                                            Psychology of Work and Organization"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Title/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"Occasional paper series (Chung-hua ching chi
                                            yen chiu yüan)
Occasional paper (Zhonghua jing ji yan jiu
                                            yuan)
Transforming American politics series"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasEarlierEstablishedForm/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Wei-fang shih (China)
Weifang Diqu (China)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasLaterEstablishedForm,"http://id.loc.gov/authorities/names/no94015008
http://id.loc.gov/authorities/names/n78064270
http://id.loc.gov/authorities/names/n97007830"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Macalaster College
Macalester College, St. Paul, Minn.
Macalestri Collegium"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Conference on the Psychology of Work and
                                            Organization, West European"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:Title/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"Occasional paper series (Chung-hua ching chi
                                            yen chiu yüan)
Einzelschrift (Saarland (Germany).
                                            Statistisches Landesamt)
Verhandelingen in-8o (Académie royale des
                                            sciences coloniales (Belgium). Classe des sciences
                                            techniques)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Zhonghua jing ji yan jiu yuan.
Saarland (Germany).
Statistisches Landesamt."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:CorporateName/madsrdf:variantLabel,"Zhonghua jing ji yan jiu yuan.
Saarland (Germany). Statistisches
                                            Landesamt.
Académie royale des sciences coloniales
                                            (Belgium). Classe des sciences techniques."
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"Occasional paper series
Einzelschriften
Mémoires in-8o"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:NameTitle/madsrdf:componentList/madsrdf:Title/madsrdf:variantLabel,"Occasional paper series
Einzelschriften
Mémoires in-8o"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasVariant/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Weifang City (China)
潍坊市 (China)
Wei-fang shih (China)"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:hasReciprocalAuthority,http://id.loc.gov/authorities/names/n80096581
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:useFor,https://id.loc.gov/authorities/names/nr97001043
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Organization/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Pakistan.
Supreme Court
International Water Association"
F,/rdf:RDF/madsrdf:Authority/madsrdf:hasLaterEstablishedForm/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Wałbrzych (Poland)
Fuzhou Shi (China)
Tasmania"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Lazarus, Greg
Lewis, Henry Harrison,
Zoe, Bobby"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1863-1947
1954-
1917-1999"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"Mrs.
(Novelist)
Rev.,"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"University of Papua New Guinea.
Linguistic Society
Linguistic Society of Papua New Guinea"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:identifiesRWO,"http://id.loc.gov/rwo/agents/no2023115759
http://id.loc.gov/rwo/agents/n50027778
http://id.loc.gov/rwo/agents/n50027799"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/identifiers:lccn,n 85232138
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2014-12-09T08:18:59
1986-06-24T00:00:00"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,http://id.loc.gov/vocabulary/organizations/dlc
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"revised
new"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:classification/ns2:ClassNumber/bf:assigner,http://id.loc.gov/vocabulary/organizations/dlc
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:editorialNote,"[Old catalog heading: Greig, Maysie, 1902-]"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:hasExactExternalAuthority,http://viaf.org/viaf/sourceID/LC%7Cn++85232138#skos:Concept
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Authority/madsrdf:see/madsrdf:Authority/madsrdf:see,"http://id.loc.gov/authorities/names/n85232135
http://id.loc.gov/authorities/names/n85232136
http://id.loc.gov/authorities/names/n85232137"
F,/rdf:RDF/madsrdf:Authority/madsrdf:code,"e-un---
n-us-va
e-pl---"
F,/rdf:RDF/madsrdf:Authority/madsrdf:creationDateEnd/skos:Concept/madsrdf:hasSource/madsrdf:Source/rdfs:label,"CiNii, Jan. 6, 2022
http://epguides.com/BatmanTheBraveandtheBold/
epguides, Aug. 31, 2012"
F,/rdf:RDF/madsrdf:Authority/ns1:wrap,
F,/rdf:RDF/madsrdf:Authority/ns1:test,
F,/rdf:RDF/madsrdf:DeprecatedAuthority/rdf:type,"http://www.loc.gov/mads/rdf/v1#PersonalName
http://www.loc.gov/mads/rdf/v1#Variant
http://www.loc.gov/mads/rdf/v1#NameTitle"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"1978-07-07T00:00:00
2020-07-15T06:59:42
2023-10-22T02:37:09"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,http://id.loc.gov/vocabulary/organizations/dlc
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
deprecated"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:editorialNote,"[Machine-derived non-Latin script reference
                                            project.]
[Non-Latin script references not
                                            evaluated.]
[THIS 1XX FIELD CANNOT BE USED UNDER RDA UNTIL
                                            THIS UNDIFFERENTIATED RECORD HAS BEEN HANDLED FOLLOWING
                                            THE GUIDELINES IN DCM Z1 008/32]"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Pak, Chong-chʻŏl
Fréjaville, Gustave
Chen, Guangxin"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:MainTitleElement/madsrdf:elementValue,"Nihongo tadoku bukkusu = Taishukan Japanese
                                            readers
Economie et innovation.
Sbornik nauchnykh trudov (Muzeĭ revoli︠u︡t︠s︡ii
                                            (Russia))"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1948-
1912-
1979-"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"(Colorist)
(Illustrator)
(Teacher)"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Clichés
Psalms.
İlmî ara̧stırmalar dizisi"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Huaiyin Shi (China)
Figueres (Spain)
Indramayu (Indonesia)"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,English.
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,Paraphrases.
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:elementList/madsrdf:SubTitleElement/madsrdf:elementValue,Sternhold and Hopkins
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/rdf:type,"http://www.loc.gov/mads/rdf/v1#RWO
http://xmlns.com/foaf/0.1/Person"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/rdfs:label,"Pak, Chong-chʻŏl
Fréjaville, Gustave
Chen, Guangxin"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:associatedLanguage,"http://id.loc.gov/vocabulary/languages/fre
http://id.loc.gov/vocabulary/languages/eng"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:associatedLocale/madsrdf:Geographic/rdfs:label,"Reggio di Calabria (Italy)
Rome (Italy)
Italy"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:associatedLocale/madsrdf:Geographic/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:birthDate/skos:Concept/rdfs:label,"(edtf) 1948
1979"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:occupation/madsrdf:Occupation/rdfs:label,"Writer on Islamic studies
Civil engineers
Judge"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:birthPlace/madsrdf:Geographic/rdfs:label,"Cantanzaro (Italy)
Tanjong Malim (Perak, Malaysia)
Paris (France)"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:birthPlace/madsrdf:Geographic/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:fieldOfActivity/skos:Concept/rdfs:label,"Music
(lcsh) Islam -- Relations
Young adult science fiction"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:gender/skos:Concept/rdfs:label,"male
female"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:organization/madsrdf:Organization/rdfs:label,"Universiti Sains Malaysia. Faculty of Shariáh
                                            and Law
Dali da xue
(naf) Colegio de Mexico"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:email,"ynluoyong@outlook.com
minutoli.fabio@unime.it"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:hasAffiliationAddress/madsrdf:Address,
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:entityDescriptor/skos:Concept/rdfs:label,"French
Ukrainians"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:deathDate/skos:Concept/rdfs:label,"(edtf) 1993
1814
(edtf) 1759-08-04"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Person/madsrdf:deathPlace/madsrdf:Geographic/rdfs:label,(lcsh) Cavan (Ireland)
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Organization/rdf:type,"http://www.loc.gov/mads/rdf/v1#RWO
http://xmlns.com/foaf/0.1/Organization"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Organization/rdfs:label,"Iraq. Qānūn al-aḥwāl al-shakhṣiyah raqm 188
                                            (1959)
China. Guo wu yuan. Zheng fu cai guo fa shi shi
                                            tiao li"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Family/rdf:type,"http://www.loc.gov/mads/rdf/v1#RWO
http://xmlns.com/foaf/0.1/Group"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/bf:Family/rdfs:label,Lechner (Family)
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/madsrdf:RWO/rdf:type,http://www.loc.gov/standards/mads/rdf/v1#Geographic
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:identifiesRWO/madsrdf:RWO/rdfs:label,"Huaiyin Shi (China)
Figueres (Spain)
Indramayu (Indonesia)"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:variantLabel,"Pak, Chong-chʻŏl
Iraq. Qānūn al-aḥwāl al-shakhṣiyah raqm 188
                                            (1959)
Graci, Kim. Gifted clans novel"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:CorporateName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Iraq.
China.
Guo wu yuan."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:CorporateName/madsrdf:variantLabel,"Iraq.
China. Guo wu yuan."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TitleElement/madsrdf:elementValue,"Qānūn al-aḥwāl al-shakhṣiyah raqm 188
                                            (1959)
Gifted clans novel
Pavan and galliard,"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:PartNumberElement/madsrdf:elementValue,"MB 16
t. 2.
V, 1."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,Selections
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:TemporalElement/madsrdf:elementValue,"2015
2012
1983"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:LanguageElement/madsrdf:elementValue,"Greek
French & Latin
English &Tibetan"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:elementList/madsrdf:PartNameElement/madsrdf:elementValue,"Nativitas Mariae
Merci jeunes amies."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Title/madsrdf:variantLabel,"Qānūn al-aḥwāl al-shakhṣiyah raqm 188
                                            (1959)
Gifted clans novel
Pavan and galliard, keyboard instrument, MB
                                            16"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:PersonalName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Graci, Kim.
Byrd, William,
Bang, Mary Jo."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"1539 or 1540-1623.
1981-2011.
1007?-1072."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:TermsOfAddressNameElement/madsrdf:elementValue,"Bishop of Cyrrhus.
Saint,
Mkhas-grub-rje,"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:PersonalName/madsrdf:variantLabel,"Graci, Kim.
Byrd, William, 1539 or 1540-1623.
Bang, Mary Jo."
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Geographic/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Netherlands
Oude Hollandse Waterlinie
China"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/madsrdf:componentList/madsrdf:Geographic/madsrdf:variantLabel,"Netherlands
Oude Hollandse Waterlinie
China"
F,/rdf:RDF/madsrdf:DeprecatedAuthority/ns1:wrap,
F,/rdf:RDF/madsrdf:DeprecatedAuthority/ns1:test,
F,/rdf:RDF/madsrdf:CorporateName/rdf:type,"http://www.loc.gov/mads/rdf/v1#DeprecatedAuthority
http://www.loc.gov/mads/rdf/v1#Variant"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2020-01-02T21:36:03
2017-03-15T00:00:00
2016-08-12T13:51:11"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,http://id.loc.gov/vocabulary/organizations/uk
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"deprecated
new"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Culturespaces (Firm)
Bundesamt fur Seeschifffahrt und
                                            Hydrographie
Instituto Universitario de Investigación Ortega
                                            y Gasset"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:identifiesRWO/bf:Organization/rdfs:label,"Culturespaces (Firm)
Bundesamt fur Seeschifffahrt und
                                            Hydrographie
Instituto Universitario de Investigación Ortega
                                            y Gasset"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:identifiesRWO/bf:Organization/madsrdf:associatedLanguage,"http://id.loc.gov/vocabulary/languages/fre
http://id.loc.gov/vocabulary/languages/spa
http://id.loc.gov/vocabulary/languages/eng"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:identifiesRWO/bf:Organization/madsrdf:fieldOfActivity,"http://id.loc.gov/authorities/subjects/sh85063443
http://id.loc.gov/authorities/subjects/sh85093937
http://id.loc.gov/authorities/subjects/sh2002012003"
F,/rdf:RDF/madsrdf:CorporateName/madsrdf:editorialNote,"[Do not confuse with Olympus Research
                                            Corporation, Salt Lake City, Utah, which deals in the
                                            fields of education, training, and employment.]
[Duplicate record, reported for deletion in
                                            favor of LCCN nr2002042382 (November 29, 2020).]
[Duplicate name record; reported for deletion
                                            in favor of: n 81047717]"
F,/rdf:RDF/madsrdf:ConferenceName/rdf:type,"http://www.loc.gov/mads/rdf/v1#DeprecatedAuthority
http://www.loc.gov/mads/rdf/v1#Variant"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2015-01-23T00:00:00
2015-08-25T07:43:35
2019-09-19T00:00:00"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/uk
http://id.loc.gov/vocabulary/organizations/dlc"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
deprecated"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Nanostructures, Thin Films and Bulk
                                            Oxides-Synthesis, Characterization and Applications
                                            (Symposim)
Arte e impresa: omaggio a Marco Rivetti
                                            (Conference)
Congreso Nacional de Violencia
                                            Filio-Parental"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:DateNameElement/madsrdf:elementValue,"(2014 :
(2016 :
2019)"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"San Francisco, Calif.)
Rivoli, Italy)
Milan, Italy)"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:identifiesRWO/bf:Meeting/rdfs:label,"Nanostructures, Thin Films and Bulk
                                            Oxides-Synthesis, Characterization and Applications
                                            (Symposim) (2014 : San Francisco, Calif.)
Arte e impresa: omaggio a Marco Rivetti
                                            (Conference) (2016 : Rivoli, Italy)
Congreso Nacional de Violencia
                                            Filio-Parental"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:identifiesRWO/bf:Meeting/madsrdf:associatedLanguage,"http://id.loc.gov/vocabulary/languages/eng
http://id.loc.gov/vocabulary/languages/ita"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:identifiesRWO/bf:Meeting/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:organization,"http://id.loc.gov/authorities/names/n86058874
http://id.loc.gov/authorities/names/n79021241
http://id.loc.gov/authorities/names/n79120809"
F,/rdf:RDF/madsrdf:ConferenceName/madsrdf:editorialNote,"[See also related access points for individual
                                            instances of this conference, which include specific
                                            information about the number, date, or place of
                                            individual conferences.]
[Do not consider phrase ""filosofico-teologico
                                            sulla libertà religiosa"" on title page to be part of
                                            conference name nor an alternate name.]
[See also related access points for individual
                                            instances of this conference which include specific
                                            information about the number, date, or place of the
                                            individual conference.]"
F,/rdf:RDF/madsrdf:ComplexSubject/rdf:type,"http://www.loc.gov/mads/rdf/v1#DeprecatedAuthority
http://www.loc.gov/mads/rdf/v1#Variant"
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2022-03-08T11:32:21
2018-12-20T00:00:00
2023-01-20T00:00:00"
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,http://id.loc.gov/vocabulary/organizations/dlc
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"deprecated
new"
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/madsrdf:PersonalName/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/madsrdf:PersonalName/madsrdf:elementList/madsrdf:FullNameElement/madsrdf:elementValue,"Wolkers, Jan, 1925-2007."
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/madsrdf:PersonalName/madsrdf:variantLabel,"Wolkers, Jan, 1925-2007."
